time,cylinder_pressure,brake_power,air_fuel_ratio,boost_pressure,exhaust_temp,rpm,injection_timing,vibration
4.623,72.6482,47.7933,14.059,2.1848,539.684,2179.8522,12.8224,-0.0451
4.624,71.5359,47.4619,13.9862,2.0919,542.2173,2170.5221,12.901,0.4722
4.625,70.7362,46.7928,14.0875,1.9625,538.8362,2160.5818,13.0309,0.5349
4.626,66.4866,46.1969,14.0449,1.8566,538.3203,2162.7509,13.0481,0.568
4.627,63.6185,46.3084,13.9928,1.7741,539.5877,2158.4136,12.7061,0.8462
4.628,61.2704,45.6631,13.9803,1.7371,538.0565,2155.7257,12.5905,0.7337
4.629,60.8464,45.7266,14.1855,1.6646,539.3702,2150.2476,12.2314,0.054
4.63,59.9313,45.4098,14.2677,1.6985,538.1423,2152.2355,11.9631,-0.2215
4.631,59.6256,44.644,14.2353,1.7526,538.9621,2152.0444,11.6546,-0.2742
4.632,58.7295,44.5461,14.4316,1.8632,537.1999,2149.7236,11.3492,-0.6277
4.633,56.1515,44.7696,14.4505,1.9526,538.1358,2156.047,11.2479,-0.5017
4.634,53.3887,43.9732,14.6253,2.1138,537.8158,2160.636,11.0611,-0.1322
4.635,49.7102,44.0456,14.6648,2.1865,533.7093,2167.4091,11.0675,-0.1571
4.636,47.6172,43.9003,14.7801,2.2597,535.6016,2172.46,11.1372,-0.3896
4.637,46.996,44.242,14.7516,2.3095,535.0039,2176.3892,11.1854,-0.2246
4.638,48.8757,44.0035,14.9036,2.3313,533.347,2185.6977,11.3331,-0.1952
4.639,54.1038,44.4685,14.9735,2.2596,532.1636,2192.7442,11.7693,-0.6733
4.64,59.5183,44.2199,15.0077,2.1606,532.0543,2203.1327,12.0065,-0.2872
4.641,66.3955,44.1145,15.0445,2.0621,530.8903,2206.0586,12.2914,0.216
4.642,70.6114,44.3861,15.0268,1.994,528.4501,2218.3161,12.5767,0.2448
4.643,73.2977,44.2256,14.9448,1.8232,526.9444,2219.4952,12.8286,0.5539
4.644,72.6487,44.8069,15.0249,1.8005,529.4703,2229.4389,12.9482,0.9572
4.645,70.8007,45.2954,14.9839,1.7208,524.902,2236.5175,12.8423,0.6397
4.646,66.5731,45.8445,14.938,1.6962,525.3875,2239.0041,12.9216,0.2819
4.647,63.8664,45.8615,14.7416,1.7416,523.2875,2245.1431,12.7495,0.2824
4.648,61.1787,46.0824,14.7344,1.7899,522.1902,2246.5536,12.5623,0.1355
4.649,60.8167,46.5805,14.54,1.8903,519.7279,2249.2599,12.3326,-0.2883
4.65,60.3735,47.1966,14.5399,2.0187,519.0869,2249.4677,11.9727,0.0546
4.651,60.4486,47.3971,14.4326,2.1115,519.3016,2249.6222,11.7334,0.2413
4.652,59.478,47.6211,14.2523,2.1916,518.02,2244.6118,11.4858,-0.1459
4.653,56.6025,48.0677,14.2862,2.238,515.5392,2244.169,11.2531,-0.315
4.654,53.2585,48.5062,14.22,2.2947,516.1169,2243.5196,11.0786,-0.2666
4.655,50.4376,48.9683,14.0854,2.2604,515.1419,2234.0526,11.0344,-0.7099
4.656,48.723,49.1187,14.072,2.238,511.9177,2229.3594,11.0314,-0.9739
4.657,46.6715,49.3394,14.0116,2.1276,510.6175,2224.5052,11.2176,-0.5709
4.658,49.9227,49.5356,13.991,2.0078,511.8143,2211.3423,11.3883,-0.1543
4.659,54.359,49.523,14.0033,1.9225,509.241,2209.8353,11.6648,-0.1978
4.66,60.4763,49.9922,14.0181,1.822,506.6331,2196.2359,11.9167,0.251
4.661,66.3923,49.7042,14.1241,1.7626,505.179,2192.4363,12.3642,0.5508
4.662,70.2414,49.9567,14.0774,1.693,507.0494,2187.1319,12.5718,0.3213
4.663,72.7371,49.5921,14.0723,1.6879,506.0062,2173.9072,12.8186,0.235
4.664,72.4289,49.8282,14.2466,1.7639,504.3555,2174.0858,12.9937,0.4669
4.665,70.1693,49.9218,14.3904,1.813,502.1501,2164.2348,12.9843,0.1636
4.666,66.1292,49.6447,14.3766,1.8936,503.6132,2158.295,12.9082,0.1593
4.667,63.5321,49.2612,14.4705,2.059,502.0649,2155.5602,12.8107,0.547
4.668,60.9603,48.9655,14.5888,2.1398,501.4281,2154.5166,12.4887,0.7323
4.669,59.3957,49.3374,14.7015,2.2111,502.1923,2150.1378,12.3917,0.2673
4.67,59.5894,48.8809,14.8491,2.2773,500.0666,2146.7772,11.9931,0.1343
4.671,60.0091,48.741,14.8076,2.2661,500.5291,2151.2965,11.7434,-0.0681
4.672,58.8835,48.2369,14.8985,2.254,501.1087,2149.9104,11.3877,-0.5622
4.673,56.4562,47.7359,14.9238,2.198,499.4584,2153.9072,11.1761,-0.9129
4.674,53.1764,47.4463,14.9235,2.0985,502.1988,2160.1524,11.0081,-0.4656
4.675,50.763,47.2564,14.954,1.9912,501.9094,2165.3175,11.0075,-0.5102
4.676,47.2935,46.744,14.9614,1.8643,500.7419,2167.8643,10.9989,-0.5085
4.677,46.9512,46.1935,15.0569,1.7808,500.6353,2175.9111,11.1998,-0.0142
4.678,49.9571,46.0034,14.8956,1.7534,500.6046,2184.4264,11.4202,-0.0388
4.679,54.634,45.509,14.8215,1.6832,501.8959,2189.6052,11.614,-0.2955
4.68,59.6324,45.1338,14.8383,1.7068,500.8985,2199.1993,11.883,-0.1569
4.681,66.5818,45.0829,14.7262,1.8006,502.8393,2205.7715,12.3076,0.1229
4.682,70.2666,44.6449,14.6122,1.8498,501.8278,2217.8121,12.6045,-0.0922
4.683,72.2854,44.6758,14.5145,1.9432,502.1465,2221.5065,12.813,0.2116
4.684,73.2536,44.045,14.4662,2.076,501.5327,2228.2811,12.8222,0.8276
4.685,69.7297,44.1615,14.2784,2.1403,503.7027,2237.3152,12.9399,0.8345
4.686,67.4835,44.0962,14.2239,2.258,503.9434,2241.4275,12.9734,0.5443
4.687,63.8246,44.2711,14.1757,2.304,505.983,2243.9064,12.8014,0.5961
4.688,60.1385,43.9993,14.0795,2.3104,506.5631,2248.5457,12.6269,0.3038
4.689,60.0227,44.6429,14.095,2.249,507.4662,2249.1464,12.3279,-0.3163
4.69,59.3115,43.9778,14.0059,2.1795,507.5999,2250.3505,12.0249,-0.3044
4.691,59.6168,44.1918,14.1208,2.0566,510.4033,2250.5932,11.7352,-0.1551
4.692,58.9567,44.6049,14.0648,1.9811,510.087,2248.4316,11.4293,-0.2841
4.693,57.1806,44.5323,13.9883,1.8147,512.1033,2248.3776,11.1959,-0.2315
4.694,52.5528,44.8434,14.0017,1.7656,512.5327,2239.3863,11.0041,-0.0252
4.695,49.585,45.1366,14.046,1.7132,514.8547,2232.5444,11.0222,-0.275
4.696,47.1644,45.5589,14.1418,1.6896,514.4737,2232.9087,11.0444,-0.7212
4.697,46.9529,45.7944,14.2447,1.7417,517.678,2223.2907,11.2405,-0.5382
4.698,48.7548,46.1981,14.3129,1.8055,518.7983,2214.1049,11.4568,-0.5067
4.699,54.2085,46.433,14.4262,1.871,518.1427,2208.5646,11.7388,-0.5313
4.7,59.3888,46.9378,14.542,2.0103,519.7826,2201.4338,11.9445,-0.0076
4.701,66.3532,47.2317,14.728,2.1142,522.1462,2188.6396,12.3238,0.5991
4.702,71.3398,47.7013,14.6675,2.2025,523.9849,2182.0657,12.6582,0.391
4.703,73.4702,48.0013,14.7367,2.2715,523.6358,2177.0065,12.7622,0.4869
4.704,71.8028,48.335,14.8592,2.2757,524.1844,2168.542,12.9288,0.7194
4.705,69.8979,49.3328,14.9294,2.2663,527.9414,2163.2857,12.955,0.3167
4.706,65.5384,49.337,14.9856,2.1964,527.7938,2160.3911,12.9399,-0.0714
4.707,62.132,49.4223,14.9151,2.1678,528.869,2159.7011,12.7359,0.3122
4.708,61.2228,49.5109,14.9787,2.0147,530.9281,2152.9942,12.6199,0.4267
4.709,60.4089,50.0594,14.9751,1.9197,530.8178,2152.0779,12.2759,0.0336
4.71,59.9573,49.8848,15.0282,1.8517,530.8566,2148.8798,12.0568,0.3878
4.711,59.4777,49.8208,14.899,1.7436,532.6255,2150.6897,11.6748,0.3071
4.712,58.2314,50.2413,14.8932,1.6838,534.1355,2153.511,11.4485,-0.3265
4.713,56.7647,50.0373,14.7833,1.699,533.3749,2158.1671,11.1957,-0.7208
4.714,53.6975,49.8438,14.73,1.7005,534.6479,2160.8264,11.0721,-0.6255
4.715,50.3976,50.0458,14.6002,1.8461,535.8944,2164.3244,11.0386,-0.7768
4.716,47.0588,49.8098,14.5446,1.9029,538.8188,2167.8137,11.0832,-0.8867
4.717,46.5147,49.6593,14.5136,2.0098,537.3811,2177.9304,11.1997,-0.215
4.718,50.0332,49.3197,14.4009,2.1175,538.969,2184.0648,11.4226,0.0609
4.719,53.2703,49.2082,14.2445,2.2613,537.9479,2193.8461,11.7098,-0.1513
4.72,60.4596,48.5215,14.0934,2.2871,539.5168,2200.8838,12.1005,0.1559
4.721,65.9963,48.4074,14.1411,2.3135,540.1278,2208.1584,12.2841,0.368
4.722,71.2236,48.1266,14.1381,2.258,539.8046,2213.5143,12.5682,-0.0017
4.723,72.8078,48.1923,14.0128,2.2121,540.2674,2222.4532,12.8102,-0.0551
4.724,72.3191,47.3585,14.0006,2.1167,539.1001,2224.7073,12.9367,0.4984
4.725,70.1978,46.7164,13.9774,1.9913,539.2405,2229.1533,12.9365,0.4848
4.726,66.9375,46.5463,13.9391,1.8878,538.4867,2241.0169,12.9589,0.4071
4.727,62.9115,46.352,13.9961,1.7662,539.533,2241.5118,12.8274,0.8564
4.728,61.6834,46.0709,14.0698,1.7181,540.5874,2246.5212,12.6003,0.658
4.729,60.0363,45.8506,14.1041,1.6966,539.8539,2250.5189,12.3413,0.0563
4.73,59.9842,45.1288,14.2844,1.7108,538.8387,2247.4014,11.9594,-0.2278
4.731,60.4589,45.054,14.2706,1.8079,538.5533,2250.6576,11.7418,-0.3078
4.732,57.9272,44.9421,14.4284,1.8327,539.4134,2251.821,11.5251,-0.7139
4.733,56.0846,44.5424,14.4964,1.9731,537.9663,2243.9653,11.1907,-0.61
4.734,53.5933,44.1061,14.5269,2.0757,537.8675,2239.1129,11.1243,-0.1895
4.735,49.4421,43.9047,14.5591,2.19,536.078,2235.8059,10.9646,-0.25
4.736,48.0969,44.4252,14.7356,2.273,534.8377,2234.66,11.0164,-0.4516
4.737,47.1418,43.8144,14.8693,2.2756,534.2538,2223.4338,11.166,-0.1988
4.738,49.3648,43.8288,14.8058,2.2991,532.317,2215.3216,11.4432,-0.3005
4.739,53.6161,43.6622,15.0226,2.2258,533.0652,2206.543,11.6655,-0.6224
4.74,61.0624,44.2757,14.9119,2.1283,532.3964,2199.4478,12.0705,-0.1983
4.741,65.8146,44.3579,14.9562,2.0696,532.1362,2193.1598,12.4246,0.1811
4.742,70.0743,44.6174,14.9622,1.9746,530.3653,2178.467,12.5621,0.2175
4.743,73.0681,44.799,14.9975,1.852,529.0839,2178.2416,12.8166,0.5326
4.744,72.4473,45.0445,14.9911,1.781,528.2078,2169.8941,12.9236,0.997
4.745,70.1045,45.1548,14.874,1.7137,527.7367,2164.7149,13.0471,0.6638
4.746,66.5208,45.3194,14.9355,1.7172,526.9987,2159.8945,13.0468,0.2235
4.747,64.2107,46.1861,14.7686,1.7345,522.3093,2154.0755,12.7989,0.3098
4.748,60.4271,46.1125,14.6559,1.7663,521.4103,2147.989,12.6781,0.14
4.749,59.7361,46.7781,14.5858,1.9002,520.6678,2151.1334,12.3878,-0.2648
4.75,60.5081,47.0191,14.5077,2.0041,520.1669,2149.8284,11.9749,-0.0433
4.751,60.099,47.4322,14.3255,2.1087,518.1245,2150.849,11.6091,0.2535
4.752,58.4689,47.821,14.3115,2.2013,517.4815,2154.2764,11.3768,-0.1692
4.753,56.6152,48.6193,14.2658,2.2765,516.3289,2154.7133,11.2402,-0.2249
4.754,54.5658,48.4521,14.103,2.3062,513.3443,2159.238,11.0254,-0.334
4.755,50.086,48.5503,14.1363,2.2626,513.5664,2164.3415,10.986,-0.6615
4.756,47.7846,49.104,13.9688,2.2234,514.3565,2167.9812,11.139,-0.9647
4.757,47.01,49.6144,14.0332,2.156,511.2506,2181.5173,11.1676,-0.5544
4.758,49.6054,49.4186,14.0013,2.0475,510.4773,2186.0496,11.5289,-0.2639
4.759,54.1639,49.5796,13.9708,1.9517,510.0067,2191.0225,11.6996,-0.1578
4.76,60.5443,49.8772,14.0861,1.8319,507.7844,2201.0027,12.0353,0.2429
4.761,66.3105,49.6283,14.0763,1.7484,507.344,2203.9191,12.2623,0.5949
4.762,70.4119,50.2011,14.0656,1.6579,504.9382,2215.6288,12.6373,0.3119
4.763,72.0712,50.0142,14.1509,1.7143,506.3053,2229.9586,12.824,0.1325
4.764,72.0213,49.9371,14.3126,1.7349,502.581,2230.489,12.9189,0.5392
4.765,69.3258,50.2836,14.4099,1.8103,502.9664,2233.4782,12.9661,0.2651
4.766,66.7817,49.9238,14.3704,1.9435,502.8199,2241.1918,13.0277,0.1296
4.767,63.4815,49.7029,14.5559,2.0245,502.137,2244.7248,12.809,0.6213
4.768,61.2028,48.9943,14.5722,2.1819,500.9756,2250.5144,12.6183,0.7185
4.769,59.8249,49.0445,14.7564,2.2431,501.4049,2250.9983,12.291,0.214
4.77,59.9344,48.9618,14.8004,2.3038,500.28,2249.7886,12.0324,0.2083
4.771,60.202,48.3728,14.9515,2.3127,500.0987,2247.313,11.7223,-0.0088
4.772,59.4854,48.0972,14.8627,2.2761,500.2199,2247.7956,11.4301,-0.6071
4.773,56.837,48.0497,14.9514,2.1585,498.7052,2238.7919,11.1954,-0.8655
4.774,53.6677,47.091,14.8956,2.11,500.3583,2239.6638,11.0315,-0.5267
4.775,50.0436,46.8252,15.0147,2.0101,499.7243,2232.6333,10.9757,-0.4885
4.776,48.2808,46.5406,14.9588,1.8977,498.4698,2225.9974,10.9838,-0.4195
4.777,46.3449,46.4344,14.9539,1.8101,500.8031,2219.7298,11.2915,0.0488
4.778,49.2569,45.8919,14.8904,1.7254,500.6494,2214.4819,11.3502,0.0423
4.779,53.5755,45.762,14.903,1.6858,501.6584,2206.9052,11.6696,-0.3487
4.78,59.8989,45.1226,14.6978,1.6956,499.6814,2201.3975,11.9677,-0.1649
4.781,66.0891,45.0599,14.8717,1.7791,501.9546,2192.4719,12.2942,0.1014
4.782,70.2283,45.0913,14.6194,1.8407,500.469,2185.6178,12.6471,-0.0155
4.783,73.8417,44.475,14.542,1.9761,502.5858,2175.7772,12.7334,0.1631
4.784,73.2093,44.2981,14.4699,2.0796,504.6323,2168.8957,12.8581,0.8964
4.785,69.5519,44.2915,14.2947,2.1846,504.3752,2159.7543,13.1128,0.8261
4.786,66.8373,43.3348,14.2075,2.228,504.0281,2159.1889,12.9305,0.49
4.787,64.1844,44.1627,14.1475,2.2886,505.7097,2153.6286,12.7065,0.5915
4.788,61.2389,44.1197,14.1738,2.3181,507.159,2155.5877,12.6198,0.2534
4.789,59.9635,43.5648,14.054,2.2625,505.2945,2149.4959,12.2492,-0.3191
4.79,59.3506,44.2919,13.9277,2.1922,509.5489,2150.0151,12.0294,-0.3262
4.791,59.6465,44.2332,13.9858,2.0685,508.6569,2148.6683,11.8268,-0.0772
4.792,59.0506,44.044,14.0311,1.96,510.8603,2152.782,11.4195,-0.3851
4.793,56.525,44.8648,13.9615,1.8273,512.8198,2153.1992,11.2009,-0.2297
4.794,53.2304,45.3446,14.0281,1.7593,512.3233,2161.3041,11.0584,-0.0348
4.795,50.3607,45.4286,14.0133,1.7014,513.5211,2163.9053,10.9116,-0.3967
4.796,48.1522,45.1306,14.1717,1.7013,514.317,2172.9675,11.0954,-0.6901
4.797,47.9794,46.1272,14.2036,1.7269,516.0994,2177.8854,11.2049,-0.6099
4.798,48.9356,45.9985,14.3222,1.8056,517.4046,2186.7457,11.4183,-0.5113
4.799,53.8738,46.3265,14.3987,1.9036,517.5235,2193.1065,11.7257,-0.5173
4.8,59.9131,46.8692,14.564,2.008,518.9933,2197.4181,11.9702,-0.0544
4.801,66.4401,47.8932,14.5716,2.1075,520.3415,2209.8361,12.3358,0.6876
4.802,70.7977,47.5541,14.7447,2.1851,522.3078,2215.2315,12.6093,0.5087
4.803,73.3113,48.2532,14.8353,2.2627,523.3561,2223.3111,12.877,0.587
4.804,72.9113,48.1706,14.8155,2.2666,524.3358,2232.1645,12.9753,0.6856
4.805,70.306,48.6084,14.9341,2.2958,525.4053,2232.3114,13.0103,0.3071
4.806,67.0694,49.0401,14.8927,2.234,527.6895,2240.8526,12.9811,0.0069
4.807,63.7706,49.4388,14.9811,2.1048,530.1397,2242.0587,12.7475,0.2426
4.808,61.6618,49.839,14.9427,2.0575,529.8725,2245.3233,12.4994,0.4011
4.809,60.4586,49.7464,14.9207,1.9422,531.313,2250.3011,12.3567,0.0521
4.81,60.7849,49.7773,14.8718,1.8486,532.4536,2245.7358,12.0073,0.3195
4.811,60.0518,50.1673,14.8595,1.7712,534.4838,2250.304,11.6843,0.3037
4.812,58.3713,50.3452,14.8458,1.7176,534.1538,2248.7954,11.3432,-0.3334
4.813,56.9431,49.7283,14.8801,1.7318,536.2259,2244.0167,11.2153,-0.7884
4.814,53.9897,49.7163,14.7227,1.751,535.5038,2237.5465,11.036,-0.4764
4.815,49.8803,50.0208,14.726,1.8179,536.5503,2233.1479,11.0485,-0.6916
4.816,47.6154,50.0594,14.6772,1.9236,537.4867,2230.2154,11.0137,-0.8548
4.817,46.8533,49.5488,14.4857,2.02,538.3189,2222.9547,11.11,-0.165
4.818,49.5798,49.2732,14.4426,2.1331,539.4385,2214.9768,11.405,0.0255
4.819,54.2029,48.9769,14.2968,2.2489,539.3371,2206.4949,11.6826,0.0164
4.82,60.0789,48.7029,14.151,2.2496,538.987,2200.5879,11.9792,0.2385
4.821,65.9191,48.5684,14.1601,2.2839,538.2819,2189.4894,12.2542,0.2909
4.822,70.3167,48.0867,13.9883,2.304,539.6764,2187.5893,12.439,-0.088
4.823,72.8805,47.4495,14.0341,2.2067,538.7484,2171.632,12.7748,-0.104
4.824,71.816,47.4837,13.9691,2.0997,540.6542,2168.2856,12.9887,0.457
4.825,69.5786,47.0418,13.9452,1.9557,540.8526,2164.1112,13.0156,0.3943
4.826,67.4763,46.4687,14.0468,1.8659,539.17,2158.8567,12.9363,0.4433
4.827,64.2315,46.3273,14.0203,1.7953,537.1595,2151.2899,12.8424,0.8425
4.828,61.705,45.9411,14.0938,1.7486,540.026,2151.2193,12.5094,0.6138
4.829,59.8993,45.4923,14.1241,1.7066,538.8554,2148.7203,12.2878,0.0725
4.83,59.2644,45.4799,14.2623,1.7407,539.0946,2148.6339,11.9276,-0.1464
4.831,60.204,44.6804,14.2403,1.7499,537.5866,2150.0294,11.6137,-0.3271
4.832,59.1676,44.4891,14.3041,1.84,536.4092,2154.3204,11.3827,-0.6656
4.833,57.1877,44.374,14.5441,1.9477,537.7136,2154.7818,11.1349,-0.6106
4.834,52.2113,43.9619,14.4484,2.0875,536.0121,2158.3547,11.0625,-0.1414
4.835,50.0641,44.2585,14.6323,2.2117,534.9283,2163.9853,11.0704,-0.2136
4.836,47.9869,43.9181,14.7266,2.2745,537.5669,2170.5013,11.011,-0.3745
4.837,47.4458,44.1481,14.892,2.3148,534.0455,2179.2757,11.0999,-0.1869
4.838,48.6069,44.1111,14.8764,2.3156,534.1175,2185.3962,11.4204,-0.3275
4.839,54.5933,44.333,14.8976,2.2612,532.1162,2189.7687,11.668,-0.6007
4.84,60.2225,44.136,14.9855,2.2039,531.2264,2201.1855,12.0042,-0.3603
4.841,65.6426,44.1915,14.954,2.0943,531.2491,2208.3149,12.1936,0.199
4.842,70.4192,44.1607,14.9844,1.9774,530.437,2216.1635,12.5842,0.261
4.843,73.1083,44.5467,14.9713,1.8536,528.6278,2222.8875,12.7898,0.5048
4.844,72.2896,45.0506,15.0204,1.7588,526.561,2225.859,13.0327,0.9725
4.845,69.8637,45.0961,14.8429,1.7394,526.3227,2233.8553,13.0532,0.6871
4.846,67.4019,45.7499,14.8631,1.6776,523.8271,2238.424,12.9606,0.2711
4.847,63.401,46.0125,14.7895,1.7473,523.1343,2241.4816,12.8513,0.4041
4.848,61.2627,46.2362,14.6864,1.7768,521.5114,2249.0254,12.6612,0.123
4.849,60.406,46.4069,14.5929,1.9093,521.9655,2251.2177,12.3314,-0.2455
4.85,60.1429,46.7542,14.4901,2.0241,521.1546,2251.0354,12.0193,-0.0581
4.851,60.1341,47.8038,14.4199,2.1111,519.8724,2251.6246,11.6112,0.272
4.852,58.9124,47.9619,14.3181,2.2103,517.443,2246.6253,11.3872,-0.1103
4.853,55.5396,48.1399,14.223,2.2275,516.0277,2244.6043,11.1804,-0.2896
4.854,54.7552,48.4979,14.1417,2.3241,513.9835,2239.8519,10.9824,-0.3089
4.855,49.5797,48.8278,14.1015,2.2692,514.0865,2232.917,10.9663,-0.6767
4.856,48.3283,48.9932,14.0667,2.2128,510.6271,2230.2921,11.0577,-1.0324
4.857,47.2217,49.4287,14.0397,2.1327,510.863,2224.4879,11.2224,-0.648
4.858,49.0539,49.6802,13.9724,2.0425,511.4619,2217.2439,11.3193,-0.2291
4.859,53.4859,49.6912,14.0063,1.9039,509.884,2205.4415,11.5819,-0.1902
4.86,60.4509,50.1558,14.0409,1.8599,508.5516,2201.1829,11.9246,0.2287
4.861,65.8748,49.7796,13.9755,1.7559,507.2135,2190.8299,12.3641,0.6834
4.862,70.6601,50.0866,14.2705,1.7167,506.1276,2187.8591,12.6137,0.3652
4.863,72.6495,50.2852,14.0869,1.6776,504.0772,2177.0438,12.806,0.1905
4.864,72.0524,50.135,14.2566,1.7513,504.4248,2170.0731,13.0095,0.4289
4.865,69.2254,50.0716,14.4273,1.874,504.2057,2163.4464,13.0307,0.168
4.866,67.091,49.4698,14.4295,1.9178,502.5896,2160.1084,13.0098,0.0658
4.867,63.0719,49.6334,14.3886,2.0505,503.4395,2156.8742,12.8549,0.6411
4.868,61.641,49.5251,14.6452,2.1677,502.5344,2154.4907,12.5828,0.6859
4.869,59.9459,49.0295,14.8087,2.2302,500.8617,2154.1587,12.3072,0.1748
4.87,60.5096,48.9853,14.7193,2.2779,502.9473,2152.3285,12.0705,0.1956
4.871,59.4168,48.8919,14.8396,2.2871,501.4177,2149.0382,11.7452,0.0439
4.872,60.5825,48.0057,14.8464,2.2522,500.8218,2152.7896,11.3574,-0.6668
4.873,55.7788,47.777,14.971,2.1808,499.8886,2155.2972,11.2477,-0.799
4.874,52.9238,47.4704,15.0922,2.1546,498.5518,2157.4207,11.0523,-0.3976
4.875,50.4314,47.2657,15.0069,2.0361,498.7953,2164.9637,10.972,-0.4453
4.876,48.5459,46.6937,14.9657,1.8876,499.3514,2171.4492,11.0229,-0.5249
4.877,46.4182,46.4167,15.0038,1.7774,499.3084,2180.552,11.1989,0.0609
4.878,49.3385,45.7754,15.0063,1.717,500.2232,2185.8611,11.3845,0.0556
4.879,53.7701,45.5385,14.8808,1.7041,502.4117,2192.2208,11.6901,-0.2082
4.88,59.4641,45.1058,14.7895,1.7087,501.3005,2200.4963,12.0411,-0.2085
4.881,66.032,44.9263,14.8253,1.7457,501.9,2206.2194,12.3458,0.0518
4.882,70.2364,44.3754,14.646,1.8455,501.9383,2212.842,12.5874,-0.0531
4.883,72.3795,44.8125,14.4832,1.9757,503.4503,2224.4186,12.7228,0.244
4.884,72.2612,43.9249,14.5348,2.0896,503.9054,2226.573,12.9676,0.8425
4.885,69.4496,44.1365,14.4195,2.1746,503.479,2233.2273,12.9066,0.8517
4.886,67.2042,43.7893,14.3262,2.2601,504.4227,2239.3468,12.946,0.5901
4.887,62.6144,43.9595,14.2049,2.2969,504.5735,2240.6306,12.7843,0.6377
4.888,61.0297,44.1821,14.0843,2.3265,506.3818,2248.2308,12.5828,0.2957
4.889,60.9666,44.231,13.9635,2.2594,508.0234,2247.6437,12.3452,-0.3495
4.89,59.8367,43.7369,14.0522,2.1699,508.0222,2250.1566,11.9408,-0.2514
4.891,60.7981,44.2281,14.05,2.0695,508.8507,2250.0058,11.6738,-0.1382
4.892,58.8772,44.4523,13.9068,1.9835,510.7014,2248.4336,11.4028,-0.3555
4.893,56.3939,45.0226,14.023,1.8704,511.8014,2245.8994,11.2898,-0.2886
4.894,53.7,45.2564,14.0377,1.7793,514.6451,2242.1049,10.9858,0.0351
4.895,50.5639,45.3761,14.128,1.6999,513.9467,2234.7643,11.0918,-0.3298
4.896,47.6057,45.2466,14.172,1.7093,515.9719,2232.1828,11.0732,-0.7041
4.897,47.3174,46.2174,14.2177,1.6898,515.405,2219.7816,11.181,-0.3765
4.898,49.2599,46.5068,14.3167,1.7924,516.5536,2213.0033,11.4788,-0.5273
4.899,53.9364,46.6923,14.4497,1.8993,518.3854,2205.0064,11.6788,-0.5761
4.9,59.6084,47.1128,14.5402,2.0136,519.3176,2198.7045,11.9887,-0.0554
4.901,65.7178,47.4071,14.508,2.1278,522.8322,2190.6165,12.3275,0.4832
4.902,70.897,48.0269,14.6125,2.2027,522.4798,2186.1584,12.591,0.5188
4.903,72.4786,48.0492,14.834,2.2803,522.2146,2181.4996,12.821,0.5495
4.904,72.7825,48.7818,14.8383,2.2908,523.3413,2173.2643,12.9831,0.7496
4.905,69.5034,48.655,14.8959,2.2786,526.5778,2165.0698,12.967,0.3276
4.906,66.8165,48.8027,14.9027,2.2435,527.8647,2161.512,12.9474,-0.027
4.907,64.0895,49.4258,14.9184,2.1354,527.7352,2154.5127,12.8222,0.3314
4.908,61.5949,49.5787,15.0317,2.0299,529.751,2151.7946,12.6549,0.3697
4.909,59.5869,49.5166,14.9411,1.9313,530.77,2151.4983,12.2337,0.0584
4.91,60.0147,50.0432,14.957,1.8179,532.2095,2147.5303,12.0335,0.3487
4.911,59.863,50.116,14.9968,1.7738,530.7053,2149.3945,11.6729,0.2707
4.912,58.3621,49.6544,14.8053,1.7064,532.6704,2151.8555,11.5271,-0.2879
4.913,56.5925,50.1456,14.8532,1.6726,534.0023,2157.9105,11.29,-0.6298
4.914,53.6755,49.6736,14.7279,1.757,535.836,2158.6275,11.0216,-0.4995
4.915,49.5099,49.7729,14.6505,1.8069,533.789,2162.8828,11.0268,-0.7429
4.916,46.7865,49.752,14.592,1.9047,536.7502,2170.1555,10.9968,-0.8563
4.917,46.9531,49.3605,14.5046,2.0244,536.5204,2177.7842,11.226,-0.1891
4.918,49.1659,49.3123,14.3642,2.1378,539.4524,2188.0139,11.461,0.102
4.919,54.829,48.8226,14.3178,2.2235,538.5858,2191.3158,11.6527,-0.0206
4.92,60.2061,48.7702,14.2965,2.3231,538.7603,2197.5046,12.0882,0.1063
4.921,65.8979,48.4128,13.9943,2.2913,540.4065,2207.6056,12.2895,0.3003
4.922,70.6173,47.7458,14.0187,2.2945,539.2179,2214.8001,12.5023,-0.104
4.923,72.4996,47.5273,14.002,2.1596,539.3378,2224.2038,12.7796,0.0172
4.924,72.3124,47.4411,14.0065,2.0537,539.4432,2226.7308,12.9463,0.4135
4.925,70.3171,46.9994,13.9743,1.9897,541.01,2235.285,12.9273,0.5279
4.926,66.136,47.0567,14.0505,1.9062,538.1198,2237.6983,12.9586,0.5063
4.927,63.4854,45.8977,14.0831,1.8111,539.7248,2244.2574,12.8536,0.7151
4.928,62.1534,45.7613,14.0886,1.7556,541.4872,2243.4237,12.6052,0.6636
4.929,60.0914,45.6869,14.0811,1.6956,539.7506,2249.8704,12.3443,0.0098
4.93,59.1823,45.0916,14.2209,1.7225,539.5512,2249.1995,11.9901,-0.149
4.931,60.1146,45.0909,14.2884,1.7836,539.1061,2246.0507,11.7126,-0.2803
4.932,58.6004,44.7491,14.4319,1.8427,537.5193,2246.9035,11.4189,-0.768
4.933,57.1577,44.8392,14.4827,1.939,536.5871,2240.7011,11.1914,-0.6166
4.934,53.4381,44.074,14.5719,2.0846,539.6433,2241.0239,11.0454,-0.0941
